Time(s),VehicleType,VehicleSpeed(m/s),RoadGrade(rad)
54.6,toyota.prius,0.0,0.92908
54.71,toyota.prius,0.0,0.92908
54.81,toyota.prius,0.0,0.92908
54.91,toyota.prius,0.0,0.92908
55.01,toyota.prius,0.0,0.92908
55.11,toyota.prius,0.0,0.92908
55.21,toyota.prius,0.0,0.92908
55.32,toyota.prius,0.0,0.92908
55.42,toyota.prius,0.0,0.92908
55.52,toyota.prius,0.0,0.92908
55.62,toyota.prius,0.0,0.92908
55.72,toyota.prius,0.0,0.92908
55.82,toyota.prius,0.0,0.92908
55.92,toyota.prius,0.0,0.92908
56.03,toyota.prius,0.0,0.92908
56.13,toyota.prius,0.0,0.92908
56.23,toyota.prius,0.0,0.92908
56.33,toyota.prius,0.0,0.92908
56.43,toyota.prius,0.0,0.92908
56.54,toyota.prius,0.0,0.92908
56.64,toyota.prius,0.0,0.92908
56.74,toyota.prius,0.0,0.92908
56.84,toyota.prius,0.0,0.92908
56.94,toyota.prius,0.0,0.92908
57.04,toyota.prius,0.0,0.92908
57.15,toyota.prius,0.0,0.92908
57.25,toyota.prius,0.0,0.92908
57.35,toyota.prius,0.0,0.92908
57.45,toyota.prius,0.0,0.92908
57.55,toyota.prius,0.0,0.92908
57.65,toyota.prius,0.0,0.92908
57.76,toyota.prius,0.0,0.92908
57.86,toyota.prius,0.0,0.92908
57.96,toyota.prius,0.0,0.92908
58.06,toyota.prius,0.0,0.92908
58.16,toyota.prius,0.0,0.92908
58.26,toyota.prius,0.0,0.92908
58.37,toyota.prius,0.0,0.92908
58.47,toyota.prius,0.0,0.92908
58.57,toyota.prius,0.0,0.92908
58.67,toyota.prius,0.0,0.92908
58.77,toyota.prius,0.0,0.92908
58.87,toyota.prius,0.0,0.92908
58.98,toyota.prius,0.0,0.92908
59.08,toyota.prius,0.0,0.92908
59.18,toyota.prius,0.0,0.92908
59.28,toyota.prius,0.0,0.92908
59.38,toyota.prius,0.0,0.92908
59.48,toyota.prius,0.0,0.92908
59.59,toyota.prius,0.0,0.92908
59.69,toyota.prius,0.0,0.92908
59.79,toyota.prius,0.0,0.92908
59.89,toyota.prius,0.0,0.92908
59.99,toyota.prius,0.0,0.92908
60.1,toyota.prius,0.0,0.92908
60.2,toyota.prius,0.0,0.92908
60.3,toyota.prius,0.0,0.92908
60.4,toyota.prius,0.0,0.92908
60.5,toyota.prius,0.0,0.92908
60.6,toyota.prius,0.0,0.92908
60.71,toyota.prius,0.0,0.92908
60.81,toyota.prius,0.0,0.92908
60.91,toyota.prius,0.0,0.92908
61.01,toyota.prius,0.0,0.92908
61.11,toyota.prius,0.0,0.92908
61.21,toyota.prius,0.0,0.92908
61.32,toyota.prius,0.0,0.92908
61.42,toyota.prius,0.0,0.92908
61.52,toyota.prius,0.0,0.92908
61.62,toyota.prius,0.0,0.92908
61.72,toyota.prius,0.0,0.92908
61.82,toyota.prius,0.0,0.92908
61.93,toyota.prius,0.0,0.92908
62.03,toyota.prius,0.0,0.92908
62.13,toyota.prius,0.0,0.92908
62.23,toyota.prius,0.0,0.92908
62.33,toyota.prius,0.0,0.92908
62.43,toyota.prius,0.0,0.92908
62.54,toyota.prius,0.0,0.92908
62.64,toyota.prius,0.0,0.92908
