timestamp, desired_lat, desired_lon, desired_heading, current_lat, current_lon, current_speed, current_heading, travel_distance, calculated_distance, calculated_distance_next, starting_index, selected_index
1745894961.5671713,41.7047843796869,-87.9918784887117,0.709415943956935,41.70478203719426,-87.99182637644581,14.156330213168753,1.6871363393856624,1.4161581918770372,440.3389666172293,440.65803026889995,2432,2432
1745894961.6674545,41.7047843796869,-87.9918784887117,0.709415943956935,41.70478203719426,-87.99182637644581,14.156330213168753,1.6871363393856624,1.418905549434696,440.3389666172293,440.65803026889995,2432,2432
1745894961.7677472,41.7047972902633,-87.991878273721,0.710242930455035,41.70479476627182,-87.99182601993355,14.232014028739908,0.3658402465106626,1.4262708703924154,441.7739934322978,442.0244910182586,2437,2437
1745894961.868077,41.7047972902633,-87.991878273721,0.710242930455035,41.70479476627182,-87.99182601993355,14.232014028739908,0.3658402465106626,1.427071660061162,441.7739934322978,442.0244910182586,2437,2437
1745894961.9679909,41.7047972902633,-87.991878273721,0.710242930455035,41.70479476627182,-87.99182601993355,14.232014028739908,0.3658402465106626,1.4204413930580648,441.7739934322978,442.0244910182586,2437,2437
1745894962.0679617,41.7048080277812,-87.9918780946615,0.710518379177657,41.704807592950715,-87.9918260156186,14.342428970276956,359.31046144006484,1.4326480415113245,442.9674850153615,443.17763556055814,2442,2442
1745894962.168166,41.7048080277812,-87.9918780946615,0.710518379177657,41.704807592950715,-87.9918260156186,14.342428970276956,359.31046144006484,1.4364163322039507,442.9674850153615,443.17763556055814,2442,2442
1745894962.2684524,41.7048080277812,-87.9918780946615,0.710518379177657,41.704807592950715,-87.9918260156186,14.342428970276956,359.31046144006484,1.4374524411693461,442.9674850153615,443.17763556055814,2442,2442
1745894962.3691623,41.7048205890629,-87.9918778851105,0.710242930455035,41.70482052764922,-87.99182627759187,14.459545236443143,358.7232837374972,1.4550198703988058,444.36369444595,444.51966164179606,2450,2450
1745894962.4689379,41.7048205890629,-87.9918778851105,0.710242930455035,41.70482052764922,-87.99182627759187,14.459545236443143,358.7232837374972,1.4418886315077737,444.36369444595,444.51966164179606,2450,2450
1745894962.5691047,41.7048327582819,-87.9918776820318,0.710242930455035,41.70483357256063,-87.99182665579369,14.580106473930844,358.7232837374972,1.4592919630169139,445.71632918315953,445.98852658585895,2457,2457
