Time,VehicleType,VehicleSpeed,Grade
217.78,vehicle.nissan.micra,0.0,0.0
217.84,vehicle.nissan.micra,0.0,0.0
217.93,vehicle.nissan.micra,0.0,0.0
218.05,vehicle.nissan.micra,0.0,0.0
218.15,vehicle.nissan.micra,0.0,0.0
218.31,vehicle.nissan.micra,0.0,0.0
218.31,vehicle.nissan.micra,0.0,0.0
218.44,vehicle.nissan.micra,0.0,0.0
218.55,vehicle.nissan.micra,0.0,0.0
218.64,vehicle.nissan.micra,0.0,0.0
218.73,vehicle.nissan.micra,0.0,0.0
218.86,vehicle.nissan.micra,0.0,0.0
218.96,vehicle.nissan.micra,0.0,0.0
219.05,vehicle.nissan.micra,0.0,0.0
219.13,vehicle.nissan.micra,0.0,0.0
219.29,vehicle.nissan.micra,0.0,0.0
219.34,vehicle.nissan.micra,0.0,0.0
219.44,vehicle.nissan.micra,0.0,0.0
219.59,vehicle.nissan.micra,0.0,0.0
219.6,vehicle.nissan.micra,0.0,0.0
219.78,vehicle.nissan.micra,0.0,0.0
219.82,vehicle.nissan.micra,0.0,0.0
219.95,vehicle.nissan.micra,0.0,0.0
220.08,vehicle.nissan.micra,0.0,0.0
220.17,vehicle.nissan.micra,0.0,0.0
220.21,vehicle.nissan.micra,0.0,0.0
220.35,vehicle.nissan.micra,0.0,0.0
220.44,vehicle.nissan.micra,0.0,0.0
220.57,vehicle.nissan.micra,0.0,0.0
220.66,vehicle.nissan.micra,0.0,0.0
220.75,vehicle.nissan.micra,0.0,0.0
220.8,vehicle.nissan.micra,0.0,0.0
220.95,vehicle.nissan.micra,0.0,0.0
221.08,vehicle.nissan.micra,0.0,0.0
221.12,vehicle.nissan.micra,0.0,0.0
221.25,vehicle.nissan.micra,0.0,0.0
221.34,vehicle.nissan.micra,0.0,0.0
221.43,vehicle.nissan.micra,0.0,0.0
221.52,vehicle.nissan.micra,0.0,0.0
221.65,vehicle.nissan.micra,0.0,0.0
