index,x,y,z,carla_heading,heading,latitude,longitude,elevation
205,55.982200622558594,42.44106674194336,236.5585479736328,267.28514099121094,357.28514099121094,42.300212160005884,-83.69860325335779,236.5585479736328
206,55.982200622558594,42.44106674194336,236.5585479736328,267.28514099121094,357.28514099121094,42.300212160005884,-83.69860325335779,236.5585479736328
207,55.982200622558594,42.44106674194336,236.5585479736328,267.28514099121094,357.28514099121094,42.300212160005884,-83.69860325335779,236.5585479736328
208,55.91424560546875,40.439857482910156,236.58790588378906,269.3705062866211,359.3705062866211,42.300230137280806,-83.69860407870986,236.58790588378906
209,55.89754104614258,38.29674530029297,236.6147918701172,270.8388977050781,0.838897705078125,42.300249389293214,-83.69860428159616,236.6147918701172
210,55.89754104614258,38.29674530029297,236.6147918701172,270.8388977050781,0.838897705078125,42.300249389293214,-83.69860428159616,236.6147918701172
211,55.9356575012207,36.297088623046875,236.64234924316406,271.3337173461914,1.3337173461914062,42.30026735261035,-83.69860381865028,236.64234924316406
212,55.98653793334961,34.2854118347168,236.66989135742188,271.34092712402344,1.3409271240234375,42.30028542390144,-83.69860320067869,236.66989135742188
213,56.02428436279297,32.25925064086914,236.6971435546875,270.81085205078125,0.81085205078125,42.30030362530351,-83.69860274222698,236.6971435546875
214,56.04189682006836,30.231882095336914,236.72169494628906,270.21205139160156,0.2120513916015625,42.30032183754619,-83.69860252831374,236.72169494628906
215,56.03696060180664,28.203367233276367,236.7429962158203,269.5445556640625,359.5445556640625,42.3003400600812,-83.6986025882669,236.7429962158203
216,56.00703048706055,26.173906326293945,236.7610626220703,268.808349609375,358.808349609375,42.30035829110943,-83.69860295178505,236.7610626220703
217,55.94968032836914,24.143861770629883,236.77590942382812,268.0034408569336,358.0034408569336,42.30037652737542,-83.69860364833512,236.77590942382812
218,55.86726760864258,22.134567260742188,236.78768920898438,267.72891998291016,357.72891998291016,42.30039457723467,-83.69860464928416,236.78768920898438
219,55.80958938598633,20.174846649169922,236.7993927001953,268.80616760253906,358.80616760253906,42.30041218175759,-83.69860534981876,236.7993927001953
220,55.78759002685547,18.215866088867188,236.81204223632812,269.81470489501953,359.81470489501953,42.300429779627564,-83.69860561701341,236.81204223632812
221,55.798828125,16.258249282836914,236.8256378173828,270.75453186035156,0.7545318603515625,42.30044736524178,-83.69860548052036,236.8256378173828
222,55.84082794189453,14.302424430847168,236.84017944335938,271.6256561279297,1.6256561279296875,42.30046493475365,-83.69860497040885,236.84017944335938
223,55.9111442565918,12.348628044128418,236.85565185546875,272.42806243896484,2.4280624389648438,42.30048248603859,-83.6986041163775,236.85565185546875
224,56.007266998291016,10.391133308410645,236.8714599609375,273.02113342285156,3.0211334228515625,42.30050007054152,-83.6986029489125,236.8714599609375
225,56.104736328125,8.393448829650879,236.8872528076172,272.5540466308594,2.554046630859375,42.300518016070555,-83.6986017650924,236.8872528076172
226,56.22159957885742,5.6980767250061035,236.8983154296875,272.456298828125,2.456298828125,42.30054222903448,-83.69860034572221,236.8983154296875
227,56.22159957885742,5.6980767250061035,236.8983154296875,272.456298828125,2.456298828125,42.30054222903448,-83.69860034572221,236.8983154296875
228,56.30609893798828,3.6998610496520996,236.91432189941406,272.39009857177734,2.3900985717773438,42.30056017932333,-83.69859931942976,236.91432189941406
229,56.38864517211914,1.701565146446228,236.93040466308594,272.3444137573242,2.3444137573242188,42.30057813032778,-83.6985983168591,236.93040466308594
230,56.469966888427734,-0.29678139090538025,236.94651794433594,272.3192443847656,2.319244384765625,42.30059608178195,-83.69859732916092,236.94651794433594
231,56.550987243652344,-2.2951393127441406,236.9626922607422,272.3402633666992,2.3402633666992188,42.30061403333326,-83.69859634512294,236.9626922607422
232,56.671119689941406,-5.263004302978516,236.986572265625,272.2775650024414,2.2775650024414062,42.30064069410372,-83.69859488604651,236.986572265625
233,56.671119689941406,-5.263004302978516,236.986572265625,272.2775650024414,2.2775650024414062,42.30064069410372,-83.69859488604651,236.986572265625
234,56.750648498535156,-7.281367778778076,237.00286865234375,272.25457763671875,2.25457763671875,42.30065882535507,-83.6985939201242,237.00286865234375
235,56.83042526245117,-9.279827117919922,237.01919555664062,272.2557678222656,2.255767822265625,42.300676777799595,-83.69859295119034,237.01919555664062
236,56.905433654785156,-11.278443336486816,237.03558349609375,272.0687484741211,2.0687484741210938,42.30069473164821,-83.69859204017102,237.03558349609375
237,56.97746276855469,-13.277156829833984,237.052001953125,272.0976333618164,2.0976333618164062,42.30071268636553,-83.69859116533675,237.052001953125
238,57.087955474853516,-16.09720802307129,237.0748291015625,271.8751678466797,1.8751678466796875,42.30073801926335,-83.69858982334041,237.0748291015625
239,57.08797073364258,-16.09720802307129,237.0748291015625,272.3972473144531,2.397247314453125,42.30073801926335,-83.69858982315507,237.0748291015625
240,57.16702651977539,-18.116046905517578,237.08956909179688,271.4864501953125,1.4864501953125,42.30075615475735,-83.6985888629779,237.08956909179688
241,57.194984436035156,-20.188661575317383,237.1045684814453,270.073486328125,0.073486328125,42.300774773320825,-83.6985885234132,237.1045684814453
242,57.1865348815918,-22.21186065673828,237.11956787109375,269.834716796875,359.834716796875,42.30079294797244,-83.69858862603782,237.11956787109375
243,57.18581008911133,-24.212125778198242,237.1345672607422,270.11773681640625,0.11773681640625,42.30081091660023,-83.69858863484083,237.1345672607422
244,57.194297790527344,-26.21254539489746,237.1494140625,270.3625183105469,0.362518310546875,42.30082888661076,-83.6985885317529,237.1494140625
245,57.210662841796875,-28.21309471130371,237.1638641357422,270.569091796875,0.569091796875,42.30084685778124,-83.69858833299011,237.1638641357422
246,57.23357391357422,-30.2137508392334,237.17791748046875,270.7374572753906,0.737457275390625,42.300864829906146,-83.69858805472221,237.17791748046875
247,57.261688232421875,-32.21449661254883,237.19158935546875,270.8675842285156,0.867584228515625,42.30088280283118,-83.69858771325792,237.19158935546875
248,57.29367446899414,-34.21530532836914,237.20486450195312,270.95947265625,0.95947265625,42.300900776316524,-83.698587324767,237.20486450195312
249,57.328208923339844,-36.21615982055664,237.21775817871094,271.0131530761719,1.013153076171875,42.30091875020793,-83.69858690532655,237.21775817871094
250,57.36394119262695,-38.2170295715332,237.2302703857422,271.0285949707031,1.028594970703125,42.30093672423126,-83.69858647133795,237.2302703857422
251,57.39955520629883,-40.217899322509766,237.24488830566406,271.005859375,1.005859375,42.300954698249484,-83.69858603878563,237.24488830566406
252,57.4337043762207,-42.21874237060547,237.2633819580078,270.9448547363281,0.944854736328125,42.30097267202271,-83.69858562402467,237.2633819580078
253,57.46505355834961,-44.21954345703125,237.28575134277344,270.8456726074219,0.845672607421875,42.30099064541383,-83.69858524327114,237.28575134277344
254,57.49228286743164,-46.220272064208984,237.31198120117188,270.708251953125,0.708251953125,42.301008618148785,-83.6985849125558,237.31198120117188
255,57.514041900634766,-48.22091293334961,237.34207153320312,270.5325927734375,0.5325927734375,42.3010265900904,-83.69858464828005,237.34207153320312
256,57.52900314331055,-50.221439361572266,237.37603759765625,270.3186950683594,0.318695068359375,42.30104456099889,-83.69858446656731,237.37603759765625
257,57.53583526611328,-52.22182846069336,237.41368103027344,270.0666198730469,0.066619873046875,42.30106253066856,-83.69858438358732,237.41368103027344
258,57.533199310302734,-54.22206115722656,237.45223999023438,269.77630615234375,359.77630615234375,42.30108049892817,-83.69858441560248,237.45223999023438
259,57.54766845703125,-56.12070083618164,237.49081420898438,271.2216339111328,1.2216339111328125,42.301097554564336,-83.69858423986652,237.49081420898438
260,57.62342834472656,-58.173683166503906,237.53280639648438,273.2761917114258,3.2761917114257812,42.301115996668074,-83.69858331971989,237.53280639648438
261,57.62342834472656,-58.173683166503906,237.53280639648438,273.2761917114258,3.2761917114257812,42.301115996668074,-83.69858331971989,237.53280639648438
262,57.87432098388672,-60.35453414916992,237.58001708984375,281.69007873535156,11.690078735351562,42.301135587420106,-83.69858027248705,237.58001708984375
263,57.66390609741211,-58.813838958740234,237.56224060058594,273.8444366455078,3.8444366455078125,42.301121747237374,-83.69858282809471,237.56224060058594
264,57.66390609741211,-58.813838958740234,237.56224060058594,273.8444366455078,3.8444366455078125,42.301121747237374,-83.69858282809471,237.56224060058594
265,57.828453063964844,-60.8067626953125,237.589111328125,275.52474212646484,5.524742126464844,42.30113964982314,-83.69858082957884,237.589111328125
266,58.04388427734375,-62.79438781738281,237.60240173339844,276.7689666748047,6.7689666748046875,42.301157504805985,-83.69857821304505,237.60240173339844
267,58.29454803466797,-64.77799224853516,237.61624145507812,277.55359649658203,7.553596496582031,42.3011753236656,-83.6985751685921,237.61624145507812
268,58.56342697143555,-66.75978088378906,237.6437225341797,277.83103942871094,7.8310394287109375,42.30119312620877,-83.69857190290551,237.6437225341797
269,58.83736038208008,-68.74124908447266,237.67959594726562,277.88965606689453,7.889656066894531,42.30121092586842,-83.69856857582948,237.67959594726562
270,59.11106491088867,-70.72315979003906,237.72000122070312,277.8075866699219,7.807586669921875,42.30122872949809,-83.69856525153335,237.72000122070312
271,59.37849807739258,-72.70649719238281,237.7648162841797,277.5081253051758,7.508125305175781,42.301246545938795,-83.69856200340647,237.7648162841797
272,59.629974365234375,-74.69282531738281,237.81866455078125,276.8154296875,6.8154296875,42.301264389240345,-83.69855894908487,237.81866455078125
273,59.84287643432617,-76.68651580810547,237.88888549804688,275.17874908447266,5.178749084472656,42.30128229867333,-83.69855636326896,237.88888549804688
274,59.961212158203125,-78.69110870361328,237.95736694335938,271.02281951904297,1.0228195190429688,42.301300306038115,-83.69855492601475,237.95736694335938
275,59.7854118347168,-80.77022552490234,237.98753356933594,254.02845001220703,344.02845001220703,42.301318982849835,-83.698557061209,237.98753356933594
276,59.674224853515625,-81.23431396484375,238.01080322265625,258.14715576171875,348.14715576171875,42.30132315177906,-83.69855841163769,238.01080322265625
277,59.509300231933594,-83.24356079101562,238.05625915527344,269.2792282104492,359.2792282104492,42.30134120093862,-83.6985604147404,238.05625915527344
278,59.65994644165039,-85.2826156616211,238.0674591064453,283.57362365722656,13.573623657226562,42.301359517859964,-83.69855858505707,238.0674591064453
279,60.41954040527344,-87.18124389648438,238.0996551513672,298.7743453979492,28.77434539794922,42.301376573317754,-83.69854935935926,238.0996551513672
280,61.51044464111328,-88.89448547363281,238.1510467529297,305.5716361999512,35.57163619995117,42.30139196343541,-83.69853610971101,238.1510467529297
281,62.74482727050781,-90.48056030273438,238.21275329589844,310.0023956298828,40.00239562988281,42.30140621120569,-83.69852111743661,238.21275329589844
282,64.80522918701172,-92.77870178222656,238.3740997314453,308.845947265625,38.845947265625,42.301426855492,-83.69849609269131,238.3740997314453
283,64.80522918701172,-92.77870178222656,238.3740997314453,308.845947265625,38.845947265625,42.301426855492,-83.69849609269131,238.3740997314453
284,66.36286926269531,-95.20032501220703,238.47044372558594,295.08702850341797,25.08702850341797,42.301448609011885,-83.69847717427261,238.47044372558594
285,67.25723266601562,-98.0045394897461,238.55322265625,280.1967239379883,10.196723937988281,42.30147379935195,-83.6984663117238,238.55322265625
286,67.46302795410156,-100.40777587890625,238.68807983398438,269.8058624267578,359.8058624267578,42.3014953876862,-83.69846381222378,238.68807983398438
287,67.46302795410156,-100.40777587890625,238.68807983398438,269.8058624267578,359.8058624267578,42.3014953876862,-83.69846381222378,238.68807983398438
288,67.50822448730469,-102.4059066772461,238.8104248046875,272.7812957763672,2.7812957763671875,42.30151333694087,-83.69846326328634,238.8104248046875
289,67.66670989990234,-104.40177154541016,238.9032440185547,276.6312255859375,6.6312255859375,42.301531265835564,-83.69846133839147,238.9032440185547
290,67.99706268310547,-106.38616180419922,238.99258422851562,282.72119140625,12.72119140625,42.301549091648525,-83.69845732607028,238.99258422851562
291,68.59403991699219,-108.3132553100586,239.09841918945312,292.0269088745117,22.02690887451172,42.30156640275888,-83.69845007544453,239.09841918945312
292,69.58528137207031,-110.07051086425781,239.20904541015625,304.37958908081055,34.37958908081055,42.30158218820819,-83.69843803625704,239.20904541015625
293,70.74492645263672,-111.69766998291016,239.3223419189453,306.18882751464844,36.18882751464844,42.301596804996024,-83.69842395171241,239.3223419189453
294,71.95682525634766,-113.27733612060547,239.43875122070312,309.2629585266113,39.26295852661133,42.30161099515064,-83.69840923251678,239.43875122070312
295,73.59803771972656,-115.18574523925781,239.59689331054688,310.8887481689453,40.88874816894531,42.30162813840204,-83.6983892990642,239.59689331054688
296,73.59803771972656,-115.18574523925781,239.59689331054688,310.8887481689453,40.88874816894531,42.30162813840204,-83.6983892990642,239.59689331054688
297,75.9517822265625,-117.49845886230469,239.81298828125,312.06859588623047,42.06859588623047,42.30164891351714,-83.69836071150743,239.81298828125
298,75.9517822265625,-117.49845886230469,239.81298828125,312.06859588623047,42.06859588623047,42.30164891351714,-83.69836071150743,239.81298828125
299,77.31302642822266,-118.9603271484375,239.96170043945312,314.10332107543945,44.10332107543945,42.30166204548189,-83.69834417842758,239.96170043945312
300,76.41617584228516,-118.013427734375,239.87698364257812,312.6760482788086,42.676048278808594,42.30165353948354,-83.69835507118461,239.87698364257812
301,76.41617584228516,-118.013427734375,239.87698364257812,312.6760482788086,42.676048278808594,42.30165353948354,-83.69835507118461,239.87698364257812
302,77.79570770263672,-119.45404052734375,240.0065460205078,314.5746307373047,44.57463073730469,42.3016664805092,-83.6983383159908,240.0065460205078
303,79.71174621582031,-121.3595199584961,240.16067504882812,315.8426856994629,45.84268569946289,42.301683597428166,-83.6983150446206,240.16067504882812
304,79.7117919921875,-121.35946655273438,240.16067504882812,315.87110137939453,45.87110137939453,42.30168359694841,-83.69831504406461,240.16067504882812
305,81.16478729248047,-122.73436737060547,240.28717041015625,317.6005859375,47.6005859375,42.30169594767753,-83.69829739661583,240.28717041015625
306,82.67721557617188,-124.04722595214844,240.40834045410156,320.7593307495117,50.75933074951172,42.30170774107921,-83.69827902731988,240.40834045410156
307,84.27619934082031,-125.255126953125,240.52615356445312,324.89543533325195,54.89543533325195,42.30171859164554,-83.69825960675871,240.52615356445312
308,85.94770050048828,-126.36090087890625,240.64132690429688,328.0399799346924,58.03997993469238,42.30172852480345,-83.69823930543282,240.64132690429688
309,87.67322540283203,-127.38099670410156,240.7506866455078,330.638708114624,60.63870811462402,42.30173768831429,-83.69821834795805,240.7506866455078
310,89.45154571533203,-128.30799865722656,240.8536376953125,335.1051273345947,65.10512733459473,42.30174601556266,-83.6981967492532,240.8536376953125
311,91.29926300048828,-129.0883026123047,240.950439453125,339.33986473083496,69.33986473083496,42.30175302502363,-83.6981743076829,240.950439453125
