latitude,longitude,elevation,heading,Elevation-original
41.7021011240161,-87.9918164687194,227.463024902344,0.739663650139748,232.163024902344
41.7021056638814,-87.9918163895123,227.467922973633,0.739928159887527,232.167922973633
41.7021100014019,-87.9918163149415,227.472317504883,0.739663650139748,232.172317504883
41.7021141623505,-87.9918162434463,227.477169799805,0.739928159887527,232.177169799805
41.7021181818223,-87.9918161738101,227.48180847168,0.739928159887527,232.18180847168
41.7021221047825,-87.9918161059413,227.486309814453,0.739928159887527,232.186309814453
41.7021259800354,-87.991816038738,227.490719604492,0.739663650139748,232.190719604492
41.7021298580297,-87.9918159721086,227.494549560547,0.739663650139748,232.194549560547
41.7021337837311,-87.9918159039414,227.498135375977,0.739663650139748,232.198135375977
41.7021378010081,-87.9918158347413,227.501873779297,0.739663650139748,232.201873779297
41.7021419252149,-87.9918157629936,227.505612182617,0.739928159887527,232.205612182617
41.702146033519,-87.9918156918885,227.509289550781,0.740192562913601,232.209289550781
41.7021500178938,-87.9918156227344,227.512829589844,0.739928159887527,232.212829589844
41.7021538448893,-87.9918155565181,227.516232299805,0.739928159887527,232.216232299805
41.702157513409,-87.9918154931249,227.51940612793,0.740192562913601,232.21940612793
41.7021610596445,-87.9918154318662,227.522030639648,0.739928159887527,232.222030639648
41.7021645214326,-87.9918153716403,227.524472045898,0.739928159887527,232.224472045898
41.7021679409968,-87.9918153126998,227.52688293457,0.739928159887527,232.22688293457
41.7021713583675,-87.9918152531166,227.529370117187,0.739928159887527,232.229370117187
41.702174820155,-87.9918151929826,227.531857299805,0.739928159887527,232.231857299805
41.7021783647444,-87.9918151309894,227.534466552734,0.740192562913601,232.234466552734
41.7021820354562,-87.9918150679634,227.537045288086,0.739928159887527,232.237045288086
41.702185873417,-87.9918150020455,227.539364624023,0.740192562913601,232.239364624023
41.7021899186571,-87.991814931606,227.541668701172,0.739928159887527,232.241668701172
41.7021942227221,-87.9918148565762,227.544079589844,0.740192562913601,232.244079589844
41.7021988338674,-87.9918147765658,227.547589111328,0.740192562913601,232.247589111328
41.7022037877363,-87.9918146906338,227.550442504883,0.739928159887527,232.250442504883
41.7022091095533,-87.9918145994228,227.552792358398,0.740192562913601,232.252792358398
41.7022147998665,-87.9918145010049,227.554959106445,0.739928159887527,232.254959106445
41.7022208460636,-87.9918143956786,227.55715637207,0.739928159887527,232.25715637207
41.7022270710249,-87.9918142882406,227.559384155273,0.739663650139748,232.259384155273
41.7022332477301,-87.9918141824322,227.561047363281,0.739399087031116,232.261047363281
41.702239251702,-87.9918140786436,227.562222290039,0.739663650139748,232.262222290039
41.7022450313949,-87.9918139780453,227.563336181641,0.740721102161483,232.263336181641
