"rowID","Metadata,MulticastAddress","Metadata,StateVersion","Metadata,IsTerminated","Metadata,TimeOfCommit","Metadata,TimeOfReceipt","Metadata,Enum,Middleware::EventType","tspi.time.nanosecondsSince1970,Int64","Enum,TENA::RTcode,tspi.position.geodetic_asTransmitted.srf.rtCode (optional)","tspi.position.geodetic_asTransmitted.latitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.longitudeInDegrees,Float64 (optional)","tspi.position.geodetic_asTransmitted.heightAboveEllipsoidInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.position.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.position.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.xInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.yInMeters,Float64 (optional)","tspi.position.ltpENU_asTransmitted.zInMeters,Float64 (optional)","Enum,TENA::RTcode,tspi.velocity.ltpENU_asTransmitted.srf.rtCode (optional)","tspi.velocity.ltpENU_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.velocity.ltpENU_asTransmitted.vxInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vyInMetersPerSecond,Float32 (optional)","tspi.velocity.ltpENU_asTransmitted.vzInMetersPerSecond,Float32 (optional)","Enum,TENA::RTcode,tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.rtCode (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.latitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.longitudeInDegrees,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.heightAboveEllipsoidInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.azimuthInRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.xFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.srf.yFalseOriginInMeters,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotZinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotYinRadians,Float64 (optional)","tspi.orientation.frdWRTltpENUbodyFixedZYX_asTransmitted.rotXinRadians,Float64 (optional)","const^Metadata,SDOid.hostIPaddress","const^Metadata,SDOid.processID","const^Metadata,SDOid.processCreateTimeSec","const^Metadata,SDOid.counter","const^Metadata,Enum,Middleware::CommunicationProperties","const^Metadata,ApplicationId","const^Metadata,Endpoint","const^Metadata,PublisherSessionId","const^Metadata,ReactivationCount","const^Metadata,TimeOfCreation","const^Metadata,TimeOfDiscovery","const^identifier,String","const^sourceIdentifier,String","const^Enum,VUG::LVCindicator,lvcIndicator","const^type,String","const^material,String"
10334,"N/A",2896,0,1712338259972328000,1712338259973177000,"StateChange",1712338259970893000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000555,-83.69859,235.8,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000555,-83.69859,235.8,6.06654631377579,0.0,0.0,3.44000005722046,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000555,-83.69859,235.8,6.06654631377579,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10335,"N/A",3411,0,1712338260012494000,1712338260051175000,"StateChange",1712338260012403000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,60.9353408813477,-74.7057342529297,235.95881652832,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-2.7898964881897,2.38601446151733,0.0562183037400246,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.997338891029358,-0.00238447333686054,-0.0261661987751722,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10336,"N/A",3412,0,1712338260037631000,1712338260068372000,"StateChange",1712338260037553000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,60.8578910827637,-74.640495300293,235.961166381836,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-2.6754846572876,2.46061897277832,0.0676203742623329,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.987854599952698,-0.00207239529117942,-0.0250349026173353,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10337,"N/A",3287,0,1712338260037145000,1712338260075170000,"StateChange",1712338260037034000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,96.1150360107422,-68.0541534423828,236.082397460937,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.00534629821777,0.0,0.0246092062443495,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
10338,"N/A",923,0,1712338260037653000,1712338260076401000,"StateChange",1712338260037598000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10339,"N/A",115,0,1712338260037888000,1712338260078166000,"StateChange",1712338260037838000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,13.1597518920898,1.06019484996796,235.154052734375,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.141994684934616,-4.65673000160649e-10,-0.00708949519321322,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10340,"N/A",3509,0,1712338260053394000,1712338260099283000,"StateChange",1712338260053308000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,55.9420776367187,-41.8486671447754,236.836120605469,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0130246169865131,7.50484991073608,0.153700083494186,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0019299928098917,0.00237021641805768,-0.0239253025501966,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10341,"N/A",2897,0,1712338260106650000,1712338260108078000,"StateChange",1712338260105238000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000584,-83.6985905,235.9,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000584,-83.6985905,235.9,6.08858109558222,0.0,0.0,3.46000003814697,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000584,-83.6985905,235.9,6.08858109558222,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10342,"N/A",3288,0,1712338260141024000,1712338260183892000,"StateChange",1712338260140949000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,95.3434524536133,-68.6299514770508,236.061126708984,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03878211975098,0.0,0.024419067427516,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
10343,"N/A",2898,0,1712338260194714000,1712338260195342000,"StateChange",1712338260193771000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000617,-83.6985909,235.9,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000617,-83.6985909,235.9,6.09054459099071,0.0,0.0,3.46000003814697,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000617,-83.6985909,235.9,6.09054459099071,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10344,"N/A",3510,0,1712338260156776000,1712338260202929000,"StateChange",1712338260156701000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,55.9426307678223,-41.4706726074219,236.843978881836,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0230139829218388,7.59348630905151,0.149677783250809,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.00103929860051721,0.00218485831283033,-0.0231952648609877,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10345,"N/A",924,0,1712338260185028000,1712338260209787000,"StateChange",1712338260184911000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10346,"N/A",116,0,1712338260185325000,1712338260212276000,"StateChange",1712338260185280000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,13.228907585144,1.54433250427246,235.186904907227,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.141970992088318,-9.3151109048506e-10,-0.0201230030506849,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10347,"N/A",3289,0,1712338260185556000,1712338260215157000,"StateChange",1712338260185513000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,95.3434524536133,-68.6299514770508,236.061126708984,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03878211975098,0.0,0.024419067427516,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
10348,"N/A",925,0,1712338260186012000,1712338260217239000,"StateChange",1712338260185965000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10349,"N/A",117,0,1712338260186235000,1712338260220366000,"StateChange",1712338260186186000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,13.228907585144,1.54433250427246,235.186904907227,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.141970992088318,-9.3151109048506e-10,-0.0201230030506849,"10.91.0.4",285,1712337901,8046,"Reliable",98,"10.91.0.4:34629",0,0,1712338248621734000,1712338248665516000,"MCITY-TERASIM-02","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10350,"N/A",3413,0,1712338260204509000,1712338260238877000,"StateChange",1712338260204423000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,60.4138259887695,-74.247444152832,235.97819519043,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-2.61225485801697,2.44437694549561,0.0862121731042862,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.937186360359192,-0.00172780035063624,-0.0166503172367811,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10351,"N/A",3511,0,1712338260215232000,1712338260261232000,"StateChange",1712338260215160000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,55.9435768127441,-41.0891609191895,236.851669311523,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0305231120437384,7.65502691268921,0.1461431235075,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-8.38895721244626e-05,0.0021907165646553,-0.0224373321980238,"10.91.0.35",365,1712337900,17,"Reliable",96,"10.91.0.35:45053",0,0,1712337909214479000,1712338074703049000,"UCLA-OPENCDA","CARLA-UCLA-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10352,"N/A",3672,0,1712338260052476000,1712338260272485000,"StateChange",1712338260052340000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,107.080947875977,-38.8818321228027,236.847808837891,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.246098205447197,-4.87321472167969,-0.0810141935944557,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.18737554550171,9.74716895143501e-05,0.0166084747761488,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10353,"N/A",3673,0,1712338260081388000,1712338260273664000,"StateChange",1712338260081260000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,107.080947875977,-38.8818321228027,236.847808837891,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.246098205447197,-4.87321472167969,-0.0810141935944557,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.18737554550171,9.74716895143501e-05,0.0166084747761488,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10354,"N/A",2899,0,1712338260273394000,1712338260274456000,"StateChange",1712338260272382000,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000651,-83.6985911,235.9,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000651,-83.6985911,235.9,6.09076275714721,0.0,0.0,3.46000003814697,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.3000651,-83.6985911,235.9,6.09076275714721,0.0,0.0,0.0,0.0,0.0,"10.91.0.164",1167,1712337925,11,"Reliable",105,"10.91.0.164:44291",0,0,1712337975544429000,1712338073398173000,"ANL-DYNO-1","CARLA-ANL-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10355,"N/A",3674,0,1712338260181328000,1712338260274530000,"StateChange",1712338260181262000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,107.056549072266,-39.3689117431641,236.839706420898,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-0.252725571393967,-4.86935377120972,-0.0818289667367935,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-3.18876099586487,0.000113982838229276,0.016741156578064,"10.91.0.3",431,1712337860,26,"Reliable",90,"10.91.0.3:41593",0,0,1712337892881616000,1712338074336663000,"carma_1","CARLA-FHWA-3","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10356,"N/A",3414,0,1712338260252740000,1712338260295023000,"StateChange",1712338260252611000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,60.3021087646484,-74.1488647460937,235.982437133789,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-2.63806676864624,2.43613195419312,0.0769779160618782,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.927982449531555,-0.00163345492910594,-0.0145152797922492,"10.91.0.163",440,1712337902,25,"Reliable",99,"10.91.0.163:46341",0,0,1712337919024240000,1712338074514676000,"ORNL-AUTO-1","CARLA-ORNL-1","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
10357,"N/A",3290,0,1712338260281297000,1712338260331961000,"StateChange",1712338260281209000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,95.3434524536133,-68.6299514770508,236.061126708984,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-4.03878211975098,0.0,0.024419067427516,"10.91.0.4",285,1712337901,42,"Reliable",98,"10.91.0.4:34629",0,0,1712337931381602000,1712338073925852000,"MCITY-CAV-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.lincoln.mkz2017","Aluminum"
10358,"N/A",926,0,1712338260325038000,1712338260371579000,"StateChange",1712338260324913000,<UNSET>,<UNSET>,<UNSET>,<UNSET>,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TENA::RTCODE_WGS_1984_IDENTITY",42.300594329834,-83.6992797851563,0.0,0.0,0.0,0.0,-1.57079637050629,0.0,0.0,"10.91.0.4",285,1712337901,4801,"Reliable",98,"10.91.0.4:34629",0,0,1712338167781740000,1712338167821434000,"MCITY-TERASIM-01","CARLA-MCITY-2","VUG::LVCindicator_Live","vehicle.toyota.prius","Aluminum"
